,GeneID,Chr,FeatureType,Product,meanDiversity,StDev,ChangesSum.866,ChangesSum.942,ChangesSum.900,ChangesSum.IXa,SNPs.866,SNPs.942,SNPs.900,SNPs.IXa,AmSNPs.866,AmSNPs.942,AmSNPs.900,AmSNPs.IXa,INS.866,INS.942,INS.900,INS.IXa,DEL.866,DEL.942,DEL.900,DEL.IXa
1102,CTYZ_00001322,Ctyz_6,CDS,Transcription factor E2F/DP,1.5,1,1,3,1,1,1,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1103,CTYZ_00001323,Ctyz_6,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,CTYZ_00001324,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,CTYZ_00001325,Ctyz_6,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1106,CTYZ_00001327,Ctyz_6,CDS,SET/Zinc finger[comma] RING/FYVE/PHD-type domain containing protein,1.5,1,1,3,1,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,CTYZ_00001328,Ctyz_6,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,CTYZ_00001329,Ctyz_6,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,CTYZ_00001330,Ctyz_6,CDS,cytochrome oxidase subunit III,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,CTYZ_00001331,Ctyz_6,CDS,NA,1.5,0.71,NA,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,CTYZ_00001332,Ctyz_6,CDS,2-methylthioadenine synthetase MiaB,5,4.69,12,3,3,2,5,3,3,2,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,NA
1112,CTYZ_00001333,Ctyz_6,CDS,DNA repair protein Rad4,1.67,0.58,2,2,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,CTYZ_00001336,Ctyz_6,CDS,CWC16 protein,1,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,CTYZ_00001337,Ctyz_6,CDS,NA,1.67,0.58,NA,2,1,2,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1115,CTYZ_00001338,Ctyz_6,CDS,Exonuclease 1/PIN/XPG/Rad2 endonuclease domain containing protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,CTYZ_00001339,Ctyz_6,CDS,Ataxin-2 C-terminal/MIF4G domain containing protein,1.5,1,1,3,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
1117,CTYZ_00001341,Ctyz_6,CDS,Uncharacterized protein,2,0,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,CTYZ_00001342,Ctyz_6,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,CTYZ_00001345,Ctyz_6,CDS,Uncharacterized protein,1.75,1.5,1,1,1,4,1,NA,NA,3,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
1120,CTYZ_00001347,Ctyz_6,CDS,Uncharacterized protein,3,2.65,1,6,NA,2,1,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,CTYZ_00001348,Ctyz_6,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,CTYZ_00001350,Ctyz_6,CDS,Uncharacterized protein,1.67,0.58,1,2,NA,2,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,CTYZ_00001352,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,CTYZ_00001353,Ctyz_6,CDS,Uncharacterized protein,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,CTYZ_00001355,Ctyz_6,CDS,FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1,6.75,3.1,5,11,4,7,5,10,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1126,CTYZ_00001356,Ctyz_6,CDS,FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1,1.67,1.15,1,3,1,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,CTYZ_00001358,Ctyz_6,CDS,Phosphatidylinositol 3-/4-kinase,1.5,1,3,1,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,CTYZ_00001359,Ctyz_6,CDS,Arsenite-resistance protein 2,2,1.41,1,4,1,2,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,CTYZ_00001360,Ctyz_6,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,CTYZ_00001361,Ctyz_6,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,CTYZ_00001363,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,CTYZ_00001365,Ctyz_6,CDS,Cdc123p-like protein,2,1.41,1,4,2,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,CTYZ_00001366,Ctyz_6,CDS,CBS/Cyclin M2-like membrane-associated protein,2,0,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,CTYZ_00001367,Ctyz_6,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,CTYZ_00001368,Ctyz_6,CDS,Uncharacterized protein,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,CTYZ_00001370,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,CTYZ_00001372,Ctyz_6,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1138,CTYZ_00001373,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1139,CTYZ_00001374,Ctyz_6,CDS,Kinesin motor domain containing protein,2.5,1.29,2,3,1,4,1,3,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1140,CTYZ_00001375,Ctyz_6,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,CTYZ_00001376,Ctyz_6,CDS,Origin recognition complex subunit 3,3,1.73,5,2,NA,2,4,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1142,CTYZ_00001377,Ctyz_6,CDS,Ribonucleotide reductase,1.25,0.5,1,1,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,CTYZ_00001378,Ctyz_6,CDS,Glycosyltransferase 2-like,1.25,0.5,1,1,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,CTYZ_00001379,Ctyz_6,CDS,Uncharacterized protein,4.75,2.99,6,8,1,4,3,7,1,3,NA,NA,NA,NA,1,NA,NA,NA,2,1,NA,1
1145,CTYZ_00001380,Ctyz_6,CDS,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,CTYZ_00001381,Ctyz_6,CDS,Uncharacterized protein,2.67,0.58,3,3,NA,2,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,CTYZ_00001382,Ctyz_6,CDS,Uncharacterized protein,2.25,0.96,2,3,1,3,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
1148,CTYZ_00001383,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,CTYZ_00001384,Ctyz_6,CDS,Folate-biopterin transporter,2.25,1.5,4,3,1,1,1,2,1,1,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA
1150,CTYZ_00001385,Ctyz_6,CDS,Oligosaccharyl transferase STT3 protein,1.5,0.58,2,2,1,1,1,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1151,CTYZ_00001386,Ctyz_6,CDS,AMP-activated protein kinase beta chain,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152,CTYZ_00001387,Ctyz_6,CDS,Cdc39p protein-like C-terminal Not1[comma] CCR4-Not complex component Not1,4,2.65,1,6,5,NA,NA,6,4,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
1153,CTYZ_00001388,Ctyz_6,CDS,Clathrin/coatomer adaptor N-terminal,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,CTYZ_00001389,Ctyz_6,CDS,Kem1p-like 5'-3' exonuclease,4.25,2.5,3,8,3,3,3,7,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1155,CTYZ_00001390,Ctyz_6,CDS,Growth factor receptor cysteine-rich domain containing protein,3.25,3.3,1,8,1,3,1,7,1,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
1156,CTYZ_00001391,Ctyz_6,CDS,Uncharacterized protein,4,2.71,3,8,2,3,3,8,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,CTYZ_00001392,Ctyz_6,CDS,Uncharacterized protein,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA
1158,CTYZ_00001393,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,CTYZ_00001395,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,CTYZ_00001397,Ctyz_6,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,CTYZ_00001400,Ctyz_6,CDS,GTpase translation initiation factor IF2,3.25,0.96,4,4,2,3,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,CTYZ_00001401,Ctyz_6,CDS,TBC/rab GTP domain containing protein,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,CTYZ_00001402,Ctyz_6,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,CTYZ_00001403,Ctyz_6,CDS,putative transmembrane Protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,CTYZ_00001404,Ctyz_6,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,CTYZ_00001405,Ctyz_6,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,CTYZ_00001406,Ctyz_6,CDS,Zinc finger[comma] RING/FYVE/PHD-type domain containing protein,2.25,1.89,5,1,2,1,3,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
1168,CTYZ_00001407,Ctyz_6,CDS,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,CTYZ_00001408,Ctyz_6,CDS,Hca4p helicase DBP4 (Helicase CA4) EIF4A-1-family RNA SFII helicase,2,1,2,1,NA,3,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,CTYZ_00001409,Ctyz_6,CDS,Uncharacterized protein,2,0.82,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,CTYZ_00001411,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,CTYZ_00001412,Ctyz_6,CDS,Anaphase-promoting complex subunit 1,2,0.82,1,2,3,2,1,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
1173,CTYZ_00001413,Ctyz_6,CDS,Anaphase-promoting complex subunit 1,1,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,CTYZ_00001414,Ctyz_6,CDS,Signal Peptide Uncharacterized transmembrane Protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,CTYZ_00001415,Ctyz_6,CDS,Bromodomain/HAS/DEXDc/SNF2 domain containing protein,3.33,0.58,3,4,NA,3,3,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,CTYZ_00001417,Ctyz_6,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,CTYZ_00001418,Ctyz_6,CDS,Mitochondrial carrier protein,2,1.15,1,3,1,3,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,CTYZ_00001419,Ctyz_6,CDS,Mitochondrial carrier protein,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,CTYZ_00001420,Ctyz_6,CDS,Sec1-family protein,3.5,3.11,8,3,2,1,3,2,2,1,NA,NA,NA,NA,1,1,NA,NA,4,NA,NA,NA
1180,CTYZ_00001422,Ctyz_6,CDS,DNA topoisomerase,1.33,0.58,1,2,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,CTYZ_00001426,Ctyz_6,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,CTYZ_00001427,Ctyz_6,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,CTYZ_00001428,Ctyz_6,CDS,Uncharacterized protein,1.25,0.5,2,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,CTYZ_00001429,Ctyz_6,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,CTYZ_00001431,Ctyz_6,CDS,60s ribosomal protein L21,1,0,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1186,CTYZ_00001432,Ctyz_6,CDS,Sulfhydryl oxidase,2.33,1.53,2,1,NA,4,1,1,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1187,CTYZ_00001433,Ctyz_6,CDS,NOT2/NOT3/NOT5,1,0,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,CTYZ_00001434,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,CTYZ_00001436,Ctyz_6,CDS,Uncharacterized protein,2.25,0.96,3,3,2,1,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,CTYZ_00001437,Ctyz_6,CDS,Uncharacterized protein,1.67,0.58,1,2,NA,2,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,CTYZ_00001438,Ctyz_6,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,CTYZ_00001442,Ctyz_6,CDS,Luc7-related protein,1,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,CTYZ_00001443,Ctyz_6,CDS,Uncharacterized protein,3,2.16,3,6,2,1,3,5,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1194,CTYZ_00001445,Ctyz_6,CDS,Uncharacterized protein,2,1,1,3,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
1195,CTYZ_00001446,Ctyz_6,CDS,NA,1.33,0.58,NA,1,1,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1196,CTYZ_00001447,Ctyz_6,CDS,Uncharacterized protein,4.75,1.89,2,5,6,6,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,CTYZ_00001448,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1198,CTYZ_00001450,Ctyz_6,CDS,Uncharacterized protein,3.75,2.5,1,7,3,4,1,7,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,CTYZ_00001451,Ctyz_6,CDS,Major facilitator superfamily protein,1.67,1.15,1,3,1,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,CTYZ_00001452,Ctyz_6,CDS,NA,4.5,4.95,NA,1,8,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,CTYZ_00001453,Ctyz_6,CDS,DNA repair helicase,1.75,0.96,1,3,1,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,CTYZ_00001454,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,CTYZ_00001455,Ctyz_6,CDS,Uncharacterized protein,1.75,0.96,3,2,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,CTYZ_00001456,Ctyz_6,CDS,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,CTYZ_00001457,Ctyz_6,CDS,Uncharacterized Protein,1.67,0.58,2,NA,1,2,1,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1206,CTYZ_00001458,Ctyz_6,CDS,Uncharacterized protein,2,0.82,2,3,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,CTYZ_00001459,Ctyz_6,CDS,Uncharacterized protein,4.25,2.22,5,6,1,5,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1208,CTYZ_00001461,Ctyz_6,CDS,RNA recognition motif domain containing protein,1.33,0.58,1,2,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
1209,CTYZ_00001462,Ctyz_6,CDS,OTU-like cysteine protease,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,CTYZ_00001463,Ctyz_6,CDS,Uncharacterized protein,2,0,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,CTYZ_00001464,Ctyz_6,CDS,Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II,2.25,1.5,1,4,3,1,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,CTYZ_00001465,Ctyz_6,CDS,NA,2.33,1.53,NA,4,2,1,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,CTYZ_00001467,Ctyz_6,CDS,Kinesin-like protein,2.75,0.96,2,4,3,2,2,3,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1214,CTYZ_00001468,Ctyz_6,CDS,SKP1/BTB/POZ domain containing protein,1.5,1,1,3,1,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,CTYZ_00001471,Ctyz_6,CDS,RNA polymerase I specific transcription initiation factor RRN3,1.33,0.58,2,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,CTYZ_00001472,Ctyz_6,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,CTYZ_00001474,Ctyz_6,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,CTYZ_00001475,Ctyz_6,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,CTYZ_00001476,Ctyz_6,CDS,Uncharacterized protein,1.33,0.58,2,1,NA,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,CTYZ_00001477,Ctyz_6,CDS,Uncharacterized protein,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,CTYZ_00001478,Ctyz_6,CDS,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,CTYZ_00001479,Ctyz_6,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,CTYZ_00001480,Ctyz_6,CDS,Exostosin-like protein,1,0,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1224,CTYZ_00001481,Ctyz_6,CDS,Uncharacterized protein,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,CTYZ_00001482,Ctyz_6,CDS,Uncharacterized protein,1.5,0.58,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
1226,CTYZ_00001483,Ctyz_6,CDS,Uncharacterized protein,1.67,0.58,2,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,CTYZ_00001484,Ctyz_6,CDS,Stromal antigen (SA/STAG) domain containing protein,4.25,2.06,4,7,2,4,4,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,CTYZ_00001485,Ctyz_6,CDS,Cullin domain containing protein,4.5,2.08,5,7,2,4,4,6,2,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
1229,CTYZ_00001486,Ctyz_6,CDS,Uncharacterized Protein,3,1.83,4,5,1,2,2,5,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
1230,CTYZ_00001487,Ctyz_6,CDS,Bax inhibitor 1-related protein,1.75,0.96,2,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA
1231,CTYZ_00001488,Ctyz_6,CDS,Tyrosyl-tRNA synthetase (Tyrosyl-tRNA ligase TyrRS) class-I aaRS,4.67,2.89,3,8,NA,3,2,1,NA,2,NA,NA,NA,NA,1,7,NA,1,NA,NA,NA,NA
1232,CTYZ_00001489,Ctyz_6,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,CTYZ_00001490,Ctyz_6,CDS,Folate receptor-like protein,2,0,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,CTYZ_00001491,Ctyz_6,CDS,Ferredoxin-like protein,2.25,1.5,1,4,1,3,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1235,CTYZ_00001492,Ctyz_6,CDS,Polyadenylate-binding protein,1.33,0.58,1,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
1236,CTYZ_00001493,Ctyz_6,CDS,Uncharacterized protein,2.5,0.58,2,3,2,3,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,CTYZ_00001494,Ctyz_6,CDS,Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II,16.25,11.44,26,12,2,25,24,12,2,25,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
1238,CTYZ_00001495,Ctyz_6,CDS,RNA-polymerase II-associated protein 3-like protein,23.25,11.84,27,33,6,27,27,33,6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,CTYZ_00001496,Ctyz_6,CDS,Uncharacterized protein,21,8.76,18,29,10,27,17,24,10,24,NA,NA,NA,1,1,3,NA,2,NA,2,NA,NA
1240,CTYZ_00001497,Ctyz_6,CDS,Uncharacterized protein,3.33,2.08,4,5,1,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,CTYZ_00001498,Ctyz_6,CDS,Uncharacterized protein,3.67,1.53,2,4,NA,5,2,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,CTYZ_00001499,Ctyz_6,CDS,Uncharacterized protein,2.67,1.53,4,1,NA,3,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,CTYZ_00001500,Ctyz_6,CDS,Uncharacterized protein,5.5,3.11,6,8,1,7,6,8,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
